participant_id	sample_id	molecule	point_id	x	y	z	unit	resolution	reference_id	coordinate_system	start	end
SYN002	liver_bulk	rna	172	0.302	-2.129	119.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	172	172
SYN002	liver_bulk	rna	173	1.737	-1.267	120.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	173	173
SYN002	liver_bulk	rna	174	2.119	0.364	121.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	174	174
SYN002	liver_bulk	rna	175	1.216	1.773	121.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	175	175
SYN002	liver_bulk	rna	176	-0.425	2.108	122.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	176	176
SYN002	liver_bulk	rna	177	-1.808	1.163	123.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	177	177
SYN002	liver_bulk	rna	178	-2.094	-0.487	123.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	178	178
SYN002	liver_bulk	rna	179	-1.110	-1.841	124.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	179	179
SYN002	liver_bulk	rna	180	0.548	-2.079	125.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	180	180
SYN002	liver_bulk	rna	181	1.873	-1.056	126.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	181	181
SYN002	liver_bulk	rna	182	2.062	0.608	126.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	182	182
SYN002	liver_bulk	rna	183	1.001	1.903	127.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	183	183
SYN002	liver_bulk	rna	184	-0.668	2.044	128.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	184	184
SYN002	liver_bulk	rna	185	-1.931	0.945	128.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	185	185
SYN002	liver_bulk	rna	186	-2.023	-0.727	129.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	186	186
SYN002	liver_bulk	rna	187	-0.888	-1.958	130.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	187	187
SYN002	liver_bulk	rna	188	0.786	-2.001	130.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	188	188
SYN002	liver_bulk	rna	189	1.983	-0.830	131.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	189	189
SYN002	liver_bulk	rna	190	1.977	0.844	132.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	190	190
SYN002	liver_bulk	rna	191	0.772	2.007	133.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	191	191
SYN002	liver_bulk	rna	192	-0.902	1.952	133.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	192	192
SYN002	liver_bulk	rna	193	-2.028	0.713	134.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	193	193
SYN002	liver_bulk	rna	194	-1.925	-0.958	135.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	194	194
SYN002	liver_bulk	rna	195	-0.653	-2.048	135.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	195	195
SYN002	liver_bulk	rna	196	1.014	-1.896	136.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	196	196
SYN002	liver_bulk	rna	197	2.066	-0.593	137.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	197	197
SYN002	liver_bulk	rna	198	1.865	1.069	137.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	198	198
SYN002	liver_bulk	rna	199	0.533	2.083	138.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	199	199
SYN002	liver_bulk	rna	200	-1.123	1.833	139.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	200	200
SYN002	liver_bulk	rna	201	-2.098	0.472	140.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	201	201
SYN002	liver_bulk	rna	202	-1.800	-1.176	140.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	202	202
SYN002	liver_bulk	rna	203	-0.410	-2.110	141.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	203	203
SYN002	liver_bulk	rna	204	1.228	-1.765	142.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	204	204
SYN002	liver_bulk	rna	205	2.122	-0.349	142.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	205	205
SYN002	liver_bulk	rna	206	1.728	1.279	143.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	206	206
SYN002	liver_bulk	rna	207	0.286	2.131	144.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	207	207
SYN002	liver_bulk	rna	208	-1.329	1.690	144.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	208	208
SYN002	liver_bulk	rna	209	-2.138	0.224	145.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	209	209
SYN002	liver_bulk	rna	210	-1.651	-1.378	146.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	210	210
SYN002	liver_bulk	rna	211	-0.162	-2.144	147.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	211	211
SYN002	liver_bulk	rna	212	1.425	-1.610	147.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	212	212
SYN002	liver_bulk	rna	213	2.148	-0.099	148.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	213	213
SYN002	liver_bulk	rna	214	1.567	1.472	149.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	214	214
SYN002	liver_bulk	rna	215	0.036	2.150	149.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	215	215
SYN002	liver_bulk	rna	216	-1.517	1.524	150.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	216	216
SYN002	liver_bulk	rna	217	-2.150	-0.027	151.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	217	217
SYN002	liver_bulk	rna	218	-1.479	-1.561	151.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	218	218
SYN002	liver_bulk	rna	219	0.089	-2.148	152.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	219	219
SYN002	liver_bulk	rna	220	1.603	-1.432	153.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	220	220
SYN002	liver_bulk	rna	221	2.145	0.152	154.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	221	221
SYN002	liver_bulk	rna	222	1.385	1.644	154.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	222	222
SYN002	liver_bulk	rna	223	-0.215	2.139	155.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	223	223
SYN002	liver_bulk	rna	224	-1.684	1.336	156.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	224	224
SYN002	liver_bulk	rna	225	-2.132	-0.277	156.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	225	225
SYN002	liver_bulk	rna	226	-1.287	-1.722	157.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	226	226
SYN002	liver_bulk	rna	227	0.339	-2.123	158.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	227	227
SYN002	liver_bulk	rna	228	1.759	-1.236	158.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	228	228
SYN002	liver_bulk	rna	229	2.112	0.401	159.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	229	229
SYN002	liver_bulk	rna	230	1.184	1.795	160.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	230	230
SYN002	liver_bulk	rna	231	-0.463	2.100	161.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	231	231
SYN002	liver_bulk	rna	232	-1.828	1.131	161.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	232	232
SYN002	liver_bulk	rna	233	-2.085	-0.524	162.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	233	233
SYN002	liver_bulk	rna	234	-1.077	-1.861	163.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	234	234
SYN002	liver_bulk	rna	235	0.584	-2.069	163.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	235	235
SYN002	liver_bulk	rna	236	1.891	-1.022	164.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	236	236
SYN002	liver_bulk	rna	237	2.051	0.644	165.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	237	237
SYN002	liver_bulk	rna	238	0.967	1.920	165.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	238	238
SYN002	liver_bulk	rna	239	-0.704	2.031	166.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	239	239
SYN002	liver_bulk	rna	240	-1.948	0.910	167.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	240	240
SYN002	liver_bulk	rna	241	-2.010	-0.763	168.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	241	241
SYN002	liver_bulk	rna	242	-0.853	-1.974	168.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	242	242
SYN002	liver_bulk	rna	243	0.821	-1.987	169.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	243	243
SYN002	liver_bulk	rna	244	1.998	-0.795	170.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	244	244
SYN002	liver_bulk	rna	245	1.962	0.879	170.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	245	245
SYN002	liver_bulk	rna	246	0.736	2.020	171.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	246	246
SYN002	liver_bulk	rna	247	-0.936	1.936	172.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	247	247
SYN002	liver_bulk	rna	248	-2.041	0.677	172.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	248	248
SYN002	liver_bulk	rna	249	-1.907	-0.992	173.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	249	249
SYN002	liver_bulk	rna	250	-0.617	-2.060	174.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	250	250
SYN002	liver_bulk	rna	251	1.047	-1.878	175.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	251	251
SYN002	liver_bulk	rna	252	2.077	-0.557	175.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	252	252
SYN002	liver_bulk	rna	253	1.846	1.102	176.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	253	253
SYN002	liver_bulk	rna	254	0.496	2.092	177.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	254	254
SYN002	liver_bulk	rna	255	-1.155	1.813	177.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	255	255
SYN002	liver_bulk	rna	256	-2.106	0.435	178.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	256	256
SYN002	liver_bulk	rna	257	-1.779	-1.208	179.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	257	257
SYN002	liver_bulk	rna	258	-0.373	-2.117	179.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	258	258
SYN002	liver_bulk	rna	259	1.259	-1.743	180.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	259	259
SYN002	liver_bulk	rna	260	2.127	-0.311	181.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	260	260
SYN002	liver_bulk	rna	261	1.705	1.309	182.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	261	261
SYN002	liver_bulk	rna	262	0.249	2.136	182.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	262	262
SYN002	liver_bulk	rna	263	-1.359	1.666	183.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	263	263
SYN002	liver_bulk	rna	264	-2.142	0.186	184.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	264	264
SYN002	liver_bulk	rna	265	-1.626	-1.407	184.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	265	265
SYN002	liver_bulk	rna	266	-0.124	-2.146	185.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	266	266
SYN002	liver_bulk	rna	267	1.454	-1.584	186.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	267	267
SYN002	liver_bulk	rna	268	2.149	-0.061	186.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	268	268
SYN002	liver_bulk	rna	269	1.541	1.499	187.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	269	269
SYN002	liver_bulk	rna	270	-0.002	2.150	188.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	270	270
SYN002	liver_bulk	protein	1	2.300	0.000	0.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	1	1
SYN002	liver_bulk	protein	2	1.602	1.650	0.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	2	2
SYN002	liver_bulk	protein	3	-0.067	2.299	1.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	3	3
SYN002	liver_bulk	protein	4	-1.696	1.554	2.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	4	4
SYN002	liver_bulk	protein	5	-2.296	-0.134	2.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	5	5
SYN002	liver_bulk	protein	6	-1.503	-1.741	3.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	6	6
SYN002	liver_bulk	protein	7	0.201	-2.291	4.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	7	7
SYN002	liver_bulk	protein	8	1.784	-1.452	4.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	8	8
SYN002	liver_bulk	protein	9	2.284	0.268	5.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	9	9
SYN002	liver_bulk	protein	10	1.399	1.825	6.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	10	10
SYN002	liver_bulk	protein	11	-0.335	2.276	7.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	11	11
SYN002	liver_bulk	protein	12	-1.866	1.345	7.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	12	12
SYN002	liver_bulk	protein	13	-2.265	-0.401	8.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	13	13
SYN002	liver_bulk	protein	14	-1.290	-1.904	9.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	14	14
SYN002	liver_bulk	protein	15	0.467	-2.252	9.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	15	15
SYN002	liver_bulk	protein	16	1.941	-1.234	10.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	16	16
SYN002	liver_bulk	protein	17	2.238	0.532	11.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	17	17
SYN002	liver_bulk	protein	18	1.177	1.976	11.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	18	18
SYN002	liver_bulk	protein	19	-0.598	2.221	12.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	19	19
SYN002	liver_bulk	protein	20	-2.010	1.119	13.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	20	20
SYN002	liver_bulk	protein	21	-2.203	-0.662	14.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	21	21
SYN002	liver_bulk	protein	22	-1.060	-2.041	14.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	22	22
SYN002	liver_bulk	protein	23	0.726	-2.182	15.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	23	23
SYN002	liver_bulk	protein	24	2.071	-1.000	16.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	24	24
SYN002	liver_bulk	protein	25	2.160	0.790	16.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	25	25
SYN002	liver_bulk	protein	26	0.939	2.100	17.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	26	26
SYN002	liver_bulk	protein	27	-0.852	2.136	18.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	27	27
SYN002	liver_bulk	protein	28	-2.126	0.877	18.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	28	28
SYN002	liver_bulk	protein	29	-2.110	-0.914	19.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	29	29
SYN002	liver_bulk	protein	30	-0.814	-2.151	20.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	30	30
SYN002	liver_bulk	protein	31	0.976	-2.083	21.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	31	31
SYN002	liver_bulk	protein	32	2.174	-0.751	21.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	32	32
SYN002	liver_bulk	protein	33	2.053	1.036	22.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	33	33
SYN002	liver_bulk	protein	34	0.687	2.195	23.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	34	34
SYN002	liver_bulk	protein	35	-1.096	2.022	23.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	35	35
SYN002	liver_bulk	protein	36	-2.214	0.623	24.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	36	36
SYN002	liver_bulk	protein	37	-1.989	-1.154	25.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	37	37
SYN002	liver_bulk	protein	38	-0.558	-2.231	25.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	38	38
SYN002	liver_bulk	protein	39	1.212	-1.955	26.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	39	39
SYN002	liver_bulk	protein	40	2.247	-0.493	27.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	40	40
SYN002	liver_bulk	protein	41	1.919	1.268	28.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	41	41
SYN002	liver_bulk	protein	42	0.427	2.260	28.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	42	42
SYN002	liver_bulk	protein	43	-1.324	1.881	29.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	43	43
SYN002	liver_bulk	protein	44	-2.272	0.361	30.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	44	44
SYN002	liver_bulk	protein	45	-1.841	-1.378	30.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	45	45
SYN002	liver_bulk	protein	46	-0.294	-2.281	31.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	46	46
SYN002	liver_bulk	protein	47	1.431	-1.800	32.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	47	47
SYN002	liver_bulk	protein	48	2.289	-0.228	32.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	48	48
SYN002	liver_bulk	protein	49	1.758	1.483	33.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	49	49
SYN002	liver_bulk	protein	50	0.161	2.294	34.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	50	50
SYN002	liver_bulk	protein	51	-1.534	1.714	35.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	51	51
SYN002	liver_bulk	protein	52	-2.298	0.094	35.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	52	52
SYN002	liver_bulk	protein	53	-1.668	-1.583	36.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	53	53
SYN002	liver_bulk	protein	54	-0.026	-2.300	37.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	54	54
SYN002	liver_bulk	protein	55	1.631	-1.621	37.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	55	55
SYN002	liver_bulk	protein	56	2.300	0.041	38.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	56	56
SYN002	liver_bulk	protein	57	1.573	1.678	39.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	57	57
SYN002	liver_bulk	protein	58	-0.108	2.297	39.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	58	58
SYN002	liver_bulk	protein	59	-1.723	1.523	40.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	59	59
SYN002	liver_bulk	protein	60	-2.293	-0.175	41.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	60	60
SYN002	liver_bulk	protein	61	-1.472	-1.767	42.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	61	61
SYN002	liver_bulk	protein	62	0.242	-2.287	42.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	62	62
SYN002	liver_bulk	protein	63	1.809	-1.420	43.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	63	63
SYN002	liver_bulk	protein	64	2.279	0.308	44.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	64	64
SYN002	liver_bulk	protein	65	1.367	1.850	44.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	65	65
SYN002	liver_bulk	protein	66	-0.375	2.269	45.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	66	66
SYN002	liver_bulk	protein	67	-1.889	1.312	46.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	67	67
SYN002	liver_bulk	protein	68	-2.257	-0.441	46.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	68	68
SYN002	liver_bulk	protein	69	-1.256	-1.927	47.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	69	69
SYN002	liver_bulk	protein	70	0.507	-2.243	48.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	70	70
SYN002	liver_bulk	protein	71	1.962	-1.200	49.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	71	71
SYN002	liver_bulk	protein	72	2.228	0.572	49.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	72	72
SYN002	liver_bulk	protein	73	1.142	1.997	50.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	73	73
SYN002	liver_bulk	protein	74	-0.637	2.210	51.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	74	74
SYN002	liver_bulk	protein	75	-2.029	1.083	51.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	75	75
SYN002	liver_bulk	protein	76	-2.191	-0.701	52.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	76	76
SYN002	liver_bulk	protein	77	-1.023	-2.060	53.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	77	77
SYN002	liver_bulk	protein	78	0.765	-2.169	53.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	78	78
SYN002	liver_bulk	protein	79	2.089	-0.963	54.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	79	79
SYN002	liver_bulk	protein	80	2.146	0.828	55.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	80	80
SYN002	liver_bulk	protein	81	0.901	2.116	56.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	81	81
SYN002	liver_bulk	protein	82	-0.890	2.121	56.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	82	82
SYN002	liver_bulk	protein	83	-2.141	0.839	57.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	83	83
SYN002	liver_bulk	protein	84	-2.094	-0.952	58.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	84	84
SYN002	liver_bulk	protein	85	-0.776	-2.165	58.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	85	85
SYN002	liver_bulk	protein	86	1.012	-2.065	59.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	86	86
SYN002	liver_bulk	protein	87	2.187	-0.713	60.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	87	87
SYN002	liver_bulk	protein	88	2.035	1.072	60.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	88	88
SYN002	liver_bulk	protein	89	0.649	2.207	61.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	89	89
SYN002	liver_bulk	protein	90	-1.131	2.003	62.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	90	90
SYN002	liver_bulk	peptide-ms	1	2.450	0.000	0.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	1	1
SYN002	liver_bulk	peptide-ms	2	1.707	1.758	0.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	2	2
SYN002	liver_bulk	peptide-ms	3	-0.072	2.449	1.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	3	3
SYN002	liver_bulk	peptide-ms	4	-1.807	1.655	2.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	4	4
SYN002	liver_bulk	peptide-ms	5	-2.446	-0.143	2.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	5	5
SYN002	liver_bulk	peptide-ms	6	-1.601	-1.854	3.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	6	6
SYN002	liver_bulk	peptide-ms	7	0.214	-2.441	4.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	7	7
SYN002	liver_bulk	peptide-ms	8	1.900	-1.547	4.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	8	8
SYN002	liver_bulk	peptide-ms	9	2.433	0.286	5.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	9	9
SYN002	liver_bulk	peptide-ms	10	1.490	1.944	6.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	10	10
SYN002	liver_bulk	peptide-ms	11	-0.356	2.424	7.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	11	11
SYN002	liver_bulk	peptide-ms	12	-1.987	1.433	7.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	12	12
SYN002	liver_bulk	peptide-ms	13	-2.412	-0.427	8.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	13	13
SYN002	liver_bulk	peptide-ms	14	-1.374	-2.028	9.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	14	14
SYN002	liver_bulk	peptide-ms	15	0.497	-2.399	9.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	15	15
SYN002	liver_bulk	peptide-ms	16	2.067	-1.315	10.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	16	16
SYN002	liver_bulk	peptide-ms	17	2.383	0.567	11.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	17	17
SYN002	liver_bulk	peptide-ms	18	1.254	2.105	11.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	18	18
SYN002	liver_bulk	peptide-ms	19	-0.637	2.366	12.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	19	19
SYN002	liver_bulk	peptide-ms	20	-2.141	1.192	13.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	20	20
SYN002	liver_bulk	peptide-ms	21	-2.346	-0.705	14.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	21	21
SYN002	liver_bulk	peptide-ms	22	-1.129	-2.175	14.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	22	22
SYN002	liver_bulk	peptide-ms	23	0.774	-2.325	15.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	23	23
SYN002	liver_bulk	peptide-ms	24	2.207	-1.065	16.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	24	24
SYN002	liver_bulk	peptide-ms	25	2.301	0.841	16.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	25	25
SYN002	liver_bulk	peptide-ms	26	1.000	2.237	17.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	26	26
SYN002	liver_bulk	peptide-ms	27	-0.908	2.276	18.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	27	27
SYN002	liver_bulk	peptide-ms	28	-2.265	0.934	18.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	28	28
